,date,title,source,contents,link
294,4시간 전,브래드 피트 이걸 몰랐다…여름에만 허락되는 '물길 트레킹' 명소,중앙일보,여름철 깨끗한 계곡에서만 허락되는 짜릿하고도 호사로운 일이다. 운 좋게 트레킹 며칠 전에 비가 제법 내린 덕분에 깨끗하고 풍성한 수타사계곡을 만끽했다. 한여름에만 허락된 물길 트레킹 일반적으로 계곡 트레킹은...,https://www.joongang.co.kr/article/25168337
295,15시간 전,"대통령실 ""올 여름 중 한·미핵협의그룹 회의 개최 이어 한·미·일 정상회담...",브레이크뉴스,"올 여름 중으로 전망했다. 김태효 국가안보실 1차장은 이날 용산 대통령실... 그러면서 ""계획대로 잘 된다면 여름 중 먼저 1차 한·미NCG를 개최하고 그 이후 한·미·일...",http://www.breaknews.com/969117
296,13시간 전,"‘여름의 왕자’ KT, 서머 시즌 개막전 승전고",국민일보,‘여름의 왕자’ KT 롤스터가 서머 시즌 개막전부터 승전고를 울렸다. KT는 7일 서울 종로구 LCK 아레나에서... 1승0패(+1)로 기분 좋게 여름을 맞았다. 한화생명은 0승1패(-1)를 기록했다. 여름은 전차를 녹인다. KT는...,https://news.kmib.co.kr/article/view.asp?arcid=0018339757&code=61162012&cp=nv
297,17시간 전,"[속보]대통령실 ""여름 중 1차 한미NCG 개최 이후 한미일 정상 만남""",이데일리언론사 선정,,http://www.edaily.co.kr/news/newspath.asp?newsid=02883126635639424
298,20시간 전,"여름 무더위 책임질 ‘악귀’, 그저 기대할 수 밖에 없는 이유 [Oh!쎈 초점]",OSEN,"제작진 측은 “김태리, 오정세, 홍경 등 발군의 연기력으로 각 캐릭터를 생동감 있게 표현해낸 명배우들의 열연은 시청자 여러분도 함께 ‘악귀’를 조우하는 듯한 소름을 선사할 것”이러며 “2023년 여름 무더위를...",http://www.osen.co.kr/article/G1112117755
299,17시간 전,"여름 만능템, 리넨 팬츠 2023 버전 엿보기",VOGUE,"올여름에도 어김없이 리넨 팬츠가 찾아왔습니다. 때와 장소를 타는 반바지, 답답한 데님 팬츠의 완벽한 대안이 될 준비를 갖추고서요. 스커트, 드레스, 톱, 팬츠, 재킷, 심지어 백까지. 매해 여름이면 장르 불문...",https://www.vogue.co.kr/2023/06/07/%ec%97%ac%eb%a6%84-%eb%a7%8c%eb%8a%a5%ed%85%9c-%eb%a6%ac%eb%84%a8-%ed%8c%ac%ec%b8%a0-2023-%eb%b2%84%ec%a0%84-%ec%97%bf%eb%b3%b4%ea%b8%b0/?utm_source=naver&utm_medium=partnership
300,1일 전,"MR헤드셋 공개한 애플, 가상현실 시장 살릴까",조선일보언론사 선정,쿡 CEO는 곧이어 애플의 첫 MR(혼합현실) 헤드셋 ‘비전 프로(Vision Pro)’를 공개했다. 애플이 2014년 스마트워치 애플워치를 내놓은 지 9년 만에 공개한 주요 하드웨어 신제품이다. 이 헤드셋 개발을 위해 애플 엔지니어...,https://www.chosun.com/economy/economy_general/2023/06/07/2QT3QPO3H5AMVINGBZXPSRBHM4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
301,21시간 전,"애플 'MR 헤드셋' 비전프로 공개…외신들 ""미래를 본듯""",뉴시스언론사 선정,"애플이 혼합현실(MR) 헤드셋인 비전프로(Vision Pro)를 출시하면서 또 한번 정보기술(IT)업계를 주도하려 하고... WSJ는 메타와 바이트댄스는 500달러 미만의 헤드셋을 제공한다면서 ""한 가지 문제는 사람들이 장치가...",http://www.newsis.com/view/?id=NISX20230607_0002329555&cID=10101&pID=10100
302,48분 전,"""스티브 잡스도 MR 헤드셋 '비전 프로' 좋아했을 것"" 前 CNN CEO의 호평 [글로...",파이낸셜뉴스언론사 선정,"타임지 전 편집장이자 CNN 전 최고경영자(CEO)인 월터 아이작슨 아스펜연구소 CEO가 최근 애플이 공개한 혼합현실(MR) 헤드셋 '비전 프로(Vision Pro)'를 두고 ""스티브 잡스가 살아 있었다면 비전프로 헤드셋을 좋아했을...",http://www.fnnews.com/news/202306080725353513
303,4시간 전,애플 9년만에 야심작 MR헤드셋 공개…수혜주는 어디?,이데일리언론사 선정,애플이 혼합현실(MR) 헤드셋 ‘비전 프로(Vision Pro)’를 공개한 가운데 시장에서는 수혜주 찾기에... 7일 금융투자업계에 따르면 애플은 지난 5일(현지시간) MR 헤드셋 비전 프로를 선보였다. 이 제품은 애플이 2014년...,http://www.edaily.co.kr/news/newspath.asp?newsid=01151286635639752
304,15시간 전,"[단독] 혁신외친 팀쿡, 확신없었다 … 헤드셋 다팔려도 매출 0.1% 불과",매일경제언론사 선정,AR·VR헤드셋 올 출하 18%↓ 발표일 당일 주가 0.2% 하락 시장서도 목표가 전망 엇갈려 ◆ 불확실성 커진 애플 ◆ 애플이 혼합현실(MR) 헤드셋 '비전프로'의 총판매 목표를 15만대로 크게 낮춰 잡은 까닭은 새 제품에 대한...,https://www.mk.co.kr/article/10754591
305,1일 전,“코 무겁고 메스꺼운 느낌” 야심작 헤드셋에 실망?…애플 주가 이틀연속 하...,헤럴드경제,애플이 야심차게 공개한 혼합현실(MR) 헤드셋 '비전 프로'(Vision Pro) 기술을 선보였다. 지난 5일(현지시간)... 그러나 헤드셋 등의 무게감으로 다소 불편했고 심지어 메쓰꺼움이 느껴졌다는 지적도 나왔다. 본격적인...,http://news.heraldcorp.com/view.php?ud=20230607000075
306,2시간 전,애플 '비전 프로' 공개로 막오른 'MR 헤드셋' 경쟁… 삼성은,머니S언론사 선정,애플이 혼합현실(MR) 헤드셋 '애플 비전 프로(Vision Pro)'을 공개하면서 정보기술(IT) 업계 메타버스 헤드셋 경쟁이 본격화됐다. 애플은 지난 5일(현지시각) 미국 캘리포니아주 쿠퍼티노에 있는 애플파크에서...,http://moneys.mt.co.kr/news/mwView.php?no=2023060716012883751
307,16시간 전,"애플 MR 헤드셋, 메타버스 다시 띄울까",매일신문,애플의 혼합현실(MR) 헤드셋 출시가 메타버스 시장에 활력을 불어넣을 수 있을지 귀추가 주목된다.... 애플은 지난 5일 미국 캘리포니아 애플파크에서 열린 세계 개발자 회의(WWDC)에서 MR 헤드셋 '비전프로(Vision Pro)'를...,https://news.imaeil.com/page/view/2023060715411978027
308,22시간 전,[종목이슈] 애플 MR헤드셋 공개에 '덕우전자' 수혜 기대↑,아이뉴스24언론사 선정,(MR) 헤드셋 비전 프로(Vision Pro) 출시(예정) 수혜를 볼 전망이다. MR은 현실 세계에 3차원 가상 물체를 겹친... 애플은 행사에서 MR 헤드셋 비전 프로를 공간 컴퓨팅(Spatial Computing) 기기라고 소개하고 카메라 12개를 탑재...,http://www.inews24.com/view/1600381
309,21시간 전,"‘XR 헤드셋’ 쓰고… 앙숙, 또 맞붙었다",문화일보언론사 선정,"■ 애플 ‘비전 프로’ 헤드셋 공개 팀쿡,2년전 개인정보 정책 바꿔 메타 주력 수익모델 치명상 입혀 XR 81... XR 헤드셋 ‘비전 프로’에 대해 “비전 프로는 오늘 일어나고 있는 내일의 공학으로, 기술의 전환점이자 큰...",https://www.munhwa.com/news/view.html?no=2023060701031707018001
310,21시간 전,"‘XR 헤드셋’ 쓰고… 앙숙, 또 맞붙었다",문화일보언론사 선정,"■ 애플 ‘비전 프로’ 헤드셋 공개 팀쿡,2년전 개인정보 정책 바꿔 메타 주력 수익모델 치명상 입혀 XR 81... XR 헤드셋 ‘비전 프로’에 대해 “비전 프로는 오늘 일어나고 있는 내일의 공학으로, 기술의 전환점이자 큰...",https://www.munhwa.com/news/view.html?no=2023060701031707018001
311,19시간 전,애플 MR헤드셋 ‘비전 프로’ 직접 써 봤더니,ZDNet Korea언론사 선정,"애플이 ‘WWDC23’에서 혼합현실(MR) 헤드셋 ‘비전 프로’를 공개하며 새롭게 가상현실 시장에 진출했다.... ■ 부피 다소 크지만, 세련된 디자인 갖춰 애플 MR헤드셋 '비전 프로' (사진=씨넷) 씨넷은 ""비전 프로가 작지 않은...",https://zdnet.co.kr/view/?no=20230607111909
312,23시간 전,"애플, AR 헤드셋 스타트업 '미라' 인수",ZDNet Korea언론사 선정,애플이 AR 헤드셋 스타트업 미라(Mira)를 인수했다. 지난 5일 처음으로 혼합현실(MR) 헤드셋을 선보인 애플은 이번 인수를 통해 MR 헤드셋 기술을 강화하고 시장 입지를 넓힐 것으로 보인다. 애플 스토어 (사진=애플) 6일...,https://zdnet.co.kr/view/?no=20230607085733
313,1일 전,"애플, MR 헤드셋 ‘비전프로’ 공개… 소비자들, 고가에 지갑 열지 의문",국민일보,그동안 소문만 무성했던 혼합현실(MR) 헤드셋이 공식적으로 세상에 나오는 순간이었다. 쿡 CEO는 비전... 비전 프로는 기존에 나온 AR·VR 헤드셋과 기능적인 면에서 큰 차이가 없다. 헤드셋을 착용하고 몰입감 있는 각종...,https://news.kmib.co.kr/article/view.asp?arcid=0924305748&code=11151400&cp=nv
314,1일 전,베일 벗은 애플 헤드셋…미래가 현실로?,SBS Biz언론사 선정,애플의 첫 혼합현실(MR) 헤드셋이 베일을 벗었습니다. 애플은 5일(현지시간) 본사가 있는 미국 캘리포니아주... 고객 기반이 있는 애플의 진입이 헤드셋 업계에 새로운 생명을 불어넣을 가능성이 있다”고 평가했습니다.,https://biz.sbs.co.kr/article_hub/20000121269?division=NAVER
315,22시간 전,"애플, MR헤드셋 '비전 프로' 공개했지만…주가 이틀 연속 하락",블로터언론사 선정,애플이 9년 만의 신제품인 혼합현실(MR) 헤드셋 '비전 프로'(Vision Pro)를 공개했지만 월가 분석가와... 투자전문매체 &lt;배런스&gt;는 전날 애플이 전날 애플이 헤드셋을 공개한 후 제품이 워낙 고가이며 사용에 대한 의문이...,https://www.bloter.net/news/articleView.html?idxno=602384
316,15시간 전,애플 MR헤드셋 갑론을박… “눈물 날 몰입감” vs “비싸고 무거워”,국민일보,애플이 9년 만에 공개한 혼합현실(MR) 헤드셋 ‘비전 프로’를 두고 갑론을박이 이어지고 있다. 고화질... (XR) 헤드셋의 플라톤적 이상(platonic ideal)”이라고 극찬했다. CNN 테크 전문 기자 사만다 머피 켈리는 “한적한...,https://news.kmib.co.kr/article/view.asp?arcid=0018339388&code=61151111&cp=nv
317,3시간 전,가상세계에서 옛친구·가상 TV를 본다고?…메타버스 확장 어디까지[미래on],뉴스1언론사 선정,몸이 불편한 70대 할머니 김막순 씨(가명)는 헤드셋을 쓰고 가상세계에서 옛친구를 만났다. 노트북 속 영상이나 이미지가 헤드셋과 연동돼 가슴에 묻어뒀던 추억이 떠올랐다. 또 영상통화를 틀자 멀리 사는 아들의 얼굴이...,https://www.news1.kr/articles/5069955
318,18시간 전,"""450만원 헤드셋, 적정 가격인가""…팀 쿡의 대답은",아시아경제,"애플이 450만원 이상에 달하는 프리미엄 혼합현실(MR) 헤드셋 '비전 프로'를 선보인 가운데 높은 소비자... 그는 ""헤드셋 안에 담긴 엔지니어링의 깊이는 놀라운 수준""이라며 ""4K 이상의 영상을 헤드셋으로 경험할 수...",https://view.asiae.co.kr/article/2023060714094562737
319,18시간 전,애플 헤드셋 행사에서 언급된 이 게임주... 월가 “눈여겨봐야”,매일경제,애플이 지난 5일(이하 현지시간) 세계 개발자회의에서 혼합현실(MR) 헤드셋을 공개하면서 협업했다고 밝힌... 이같은 주가 흐름은 애플이 소니·메타 등 다른 VR 헤드셋 기업들처럼 게임을 적극적인 마케팅 수단으로...,https://www.mk.co.kr/article/10754299
320,2시간 전,"애플판 'MR 헤드셋', 신규 앱 생태계 기대감...가격·무게 숙제로",디지털투데이,"애플이 내놓은 혼합현실(MR) 헤드셋이 XR 시장을 뒤바꿀 것이란 견해가 있는 한편, 소비자용으로는 활용하기 어렵다는 지적도 같이 나오고 있다. 애플은 5일(현지시간) 열린 '개발자컨퍼런스(WWDC) 2023'에서 MR 헤드셋 기기...",http://www.digitaltoday.co.kr/news/articleView.html?idxno=478411
321,11시간 전,애플 MR 헤드셋 내년 출시에…안드로이드도 대항마 개발 분주,경향신문,"(MR) 헤드셋 ‘비전프로’를 내년 출시키로 한 가운데 안드로이드 진영에서도 삼성전자와 구글, 퀄컴이... 삼성전자도 메타 자회사인 오큘러스와 함께 2014년 VR 헤드셋 ‘기어VR’을 출시했지만 이후에는 관련 제품을...",https://www.khan.co.kr/economy/economy-general/article/202306072201015
322,3시간 전,메타버스 볕드나…메타·애플 경쟁에 VR게임사 훈풍 기대,뉴시스,"메타플랫폼과 애플이 경쟁적으로 차세대 가상현실(VR)·혼합현실(MR) 헤드셋을 공개하면서 국내 관련... 메타 vs 애플, VR 헤드셋 시장 격돌 7일 관련 업계에 따르면 메타가 세 번째 VR·MR 기기 '퀘스트3'를 공개했고...",http://www.newsis.com/view/?id=NISX20230607_0002330644&cID=13005&pID=13100
323,1시간 전,"""애플 '비전프로' 첫 해 판매량 100만대 미만…부품株 주목""",이데일리,MR 헤드셋 ‘비전 프로’. (사진=연합뉴스) 김지산 키움증권 연구원은 8일 “애플의 비전 프로는 예상보다... 애플이 선보인 혼합현실(MR) 헤드셋 비전프로는 증강현실(AR) 기반의 ‘착용형 공간 컴퓨터’로 규정된...,http://www.edaily.co.kr/news/newspath.asp?newsid=01295606635639752
324,1일 전,[뉴욕증시]S&P 9개월 만에 최고치…FOMC 앞두고 숨고르기,이데일리언론사 선정,애플은 애플워치 이후 9년 만에 새로운 제품인 혼합현실(MR)헤드셋을 출시했지만 주가는 0.21%떨어졌다. 가상현실(VR)과 증강현실(AR)을 결합한 MR 헤드셋 애플 비전 프로를 통해 정체된 스마트폰 시장에서 새 대체제를...,http://www.edaily.co.kr/news/newspath.asp?newsid=01285766635639424
325,15시간 전,"[장인철의 버추얼 호라이즌] 애플 첨단 헤드셋, 가상현실(VR)산업의 새로운 ‘...",한국일보,"애플, 첫 혼합현실(MR) 헤드셋 ‘비전프로’ 공개 메타ㆍ애플ㆍ삼성 등 ‘빅3’ 첨단기기 경쟁 본격화 아이폰의 애플이 5일(현지시간) 처음으로 혼합현실(MR) 헤드셋 ‘비전프로’를 공개했다. 지금까지 가상현실(VR)...",https://www.hankookilbo.com/News/Read/A2023060715410002896?did=NA
